23,0,1.62E+18,2023-01-31 20:55:16+00:00,NO_QUERY,apigbv,"In 2021, 10,359 human trafficking cases affecting 16,554 individual victims were reported to hotlines operated by the Polaris Project.

Read more on our updated Trafficking page: https://t.co/IGtc7EORjW

#HumanTraffickingAwarenessMonth #SupportSurvivors #EndGBV https://t.co/nG7VceeNJa"
24,0,1.62E+18,2023-01-31 20:46:21+00:00,NO_QUERY,safeharbor_ohio,"While there is so much more to learn about sex trafficking, there are things we know to be true. It is vital to understand these truths so we can educate others on the realities of sex trafficking. 

#safeharborohio #humantrafficking #humantraffickingawarenessmonth https://t.co/hSlH428ZkF"
25,4,1.62E+18,2023-01-31 20:42:02+00:00,NO_QUERY,IIBuff,"We have a specialized transitional housing program for survivors of human trafficking. In 2022, we assisted 9 survivors identify and maintain safe housing, and secured Section 8 vouchers for an additional 15 survivors. #HumanTraffickingAwarenessMonth
https://t.co/5RqxM3dHwa https://t.co/61nUEm1Y6a"
26,4,1.62E+18,2023-01-31 20:17:22+00:00,NO_QUERY,PPDCommish,"As #HumanTraffickingAwarenessMonth comes to a close, please be reminded that awareness is key. Thank you SEPTA for displaying the National Human Trafficking Hotline in your stations, bus stops, and hubs! https://t.co/8dsiiAjrux"
27,0,1.62E+18,2023-01-31 20:00:32+00:00,NO_QUERY,CCSOPIO,"Fact or fiction? People are far more likely to be trafficked by people they know, including members of their own family.

#HumanTraffickingAwarenessMonth https://t.co/9ymkKIY2tt"
28,0,1.62E+18,2023-01-31 20:00:27+00:00,NO_QUERY,unitedwayoc,"Human Trafficking operates in the shadows. Together, we can shine a light on it and commit to fighting against it.

Learn how you can make a difference: https://t.co/eRCLD3XDTw 

#HumanTraffickingAwarenessMonth https://t.co/uy92IVCvNN"
29,4,1.62E+18,2023-01-31 19:49:53+00:00,NO_QUERY,WCSTX,"We must keep shining the spotlight on education around #HumanTrafficking and prevention of these crimes that can happen anywhere in the world, and affect women and girls disproportionately. #HumanTraffickingAwarenessMonth"
30,4,1.62E+18,2023-01-31 19:43:11+00:00,NO_QUERY,MarksteinCo,"We proudly support the work of our friend and client Mark Colson, president and CEO of @AlabamaTrucking. Read how our states #trucking industry is joining together in the fight to end human trafficking. #HumanTraffickingAwarenessMonth
@bhambizjrnl https://t.co/4LoxU49B14"
31,4,1.62E+18,2023-01-31 19:34:32+00:00,NO_QUERY,FamilyAssist760,"Today is the last day of Human Trafficking Awareness Month and we want to say a huge thank you to everyone who came out to our Anti-Human Trafficking Walk last week!
#NOT4SALE 
#HumanTraffickingPrevention 
#HumanTraffickingAwarenessMonth 
#OpenDoor
#FamilyAssistanceProgram https://t.co/c0CYVwaUvR"
32,4,1.62E+18,2023-01-31 19:26:15+00:00,NO_QUERY,VistaDelMarOrg,Thank you to all of our Vista Divisions that came together this January to advocate on behalf of victims of human trafficking throughout #humantraffickingawarenessmonth💙💙💙 https://t.co/hqNvmD98p2
33,4,1.62E+18,2023-01-31 19:18:39+00:00,NO_QUERY,ywcaneks,"""Advocates hope her request for clemency will elevate public awareness of #humantrafficking cases so that women like Gonzales-McLinn may be better understood by family, friends, law enforcement and judges."" #EndHT #HumanTraffickingAwarenessMonth #SupportSurvivors"
34,4,1.62E+18,2023-01-31 19:05:30+00:00,NO_QUERY,ccla_sfl,"💙January is #HumanTraffickingAwarenessMonth. CCLA's #HumanTrafficking Legal Program offers free civil #LegalServices to #survivors. If you, or someone you know, needs assistance, email us at: humantrafficking@legalaid.org #HT #LegalAdvice #Law #HumanTrafficking #LegalServices https://t.co/zyaIn50wCD"
35,4,1.62E+18,2023-01-31 19:04:03+00:00,NO_QUERY,TNOYS,"Thank you, @SAFEatx! We look forward to bringing youth and providers together in recognition of #HumanTraffickingAwarenessMonth. Join us today on Twitter from 4 - 5 pm to discuss these questions: https://t.co/zozNnSOk7w"
36,4,1.62E+18,2023-01-31 19:01:04+00:00,NO_QUERY,TatTruckers,"Today marks the last day of #HumanTraffickingAwarenessMonth, but it doesn't mark the end of the fight against trafficking! Thank you to all of our partners who participated throughout the month, and who we will fight alongside year-round.

#nhtam #nhtam23 #endtrafficking https://t.co/E1ApuLPONV"
37,4,1.62E+18,2023-01-31 19:00:13+00:00,NO_QUERY,LoveNeverFails5,"Today marks the last day of Human Trafficking Awareness Month, but our commitment to ending trafficking should not end here. 
💜Membership: https://t.co/Idlt0E3eSh
💜Volunteer: https://t.co/Vgvo9HW5fH
💜Donate: https://t.co/Vgvo9HW5fH

#HumanTraffickingAwarenessMonth https://t.co/tCi1htlWfd"
38,4,1.62E+18,2023-01-31 18:56:23+00:00,NO_QUERY,FCA_daily,"The parents of Old Bethpage Elementary, @HarrisBeach , and No Limit Ninja Studio in Farmingdale hosted this #HumanTraffickingAwarenessMonth toiletry drive for the youth at Nassau Haven, Walkabout and Lakeview House. Want to help? Make a donation today at https://t.co/kxXWHhpUkm https://t.co/a5tHdiEur9"
39,4,1.62E+18,2023-01-31 18:43:53+00:00,NO_QUERY,WelcomingATL,"Mayor @andreforatlanta spoke at ATL Human Trafficking Awareness &amp; Prevention Press Conference this morning @ATLairport.

Visit https://t.co/a37Bt1Pt11 for more information and to learn how you can be an ally against human trafficking.

#HumanTraffickingAwarenessMonth https://t.co/UVBdzMS6iA"
40,4,1.62E+18,2023-01-31 18:29:07+00:00,NO_QUERY,IRRonNTD,"Is the US #FosterCare system a hunting ground for child traffickers?
https://t.co/86vjBhaDzg
#humantrafficking #humantraffickingawarenessmonth #crime #US #childcare #childtraffickingmuststop"
41,4,1.62E+18,2023-01-31 18:28:42+00:00,NO_QUERY,MixedMediabyJen,"Tuesdays are my battle days. You know, Mars , god of war? As above, so below and something below smells evil. Jesus is the ultimate banisher of demons�calling Him in now because Im tired of words. Creating MY #NewEarth. #peacebewithyou #HumanTraffickingAwarenessMonth https://t.co/j3hLmOTZNw"
42,0,1.62E+18,2023-01-31 18:18:59+00:00,NO_QUERY,DrYamanKennedy,"#migrantsmuggling is not necessarily a #humantrafficking , I spotted #dangerous, #illegal , and #complex what else you can share? #HumanTraffickingAwarenessMonth"
43,4,1.62E+18,2023-01-31 18:13:07+00:00,NO_QUERY,MixedMediabyJen,I am at peace when the world around me is at peace. I witnessed firsthand this morning on Twitter what happens when I bring up #HumanTraffickingAwarenessMonth Stonewalled. Ostracized. Guess we know who the 🤖 🦎 and 🐍 are. #allisbeingrevealed�
44,4,1.62E+18,2023-01-31 17:59:51+00:00,NO_QUERY,ahzoov,"It's been said that our talents are forged in pain. 

e e cummings told us he was mainly interested in ""that precision that creates movement."" 

Great art moves. 

This one moves . . . too much. I am at a loss for words. #HumanTraffickingAwarenessMonth"
45,4,1.62E+18,2023-01-31 17:45:21+00:00,NO_QUERY,TruthNetwork,"Join @stuepperson and he speaks with a Lantern Rescue representative about the seriousness that is human trafficking. 

#humantraffickingawareness #humantraffickingawarenessmonth #truth #thefacts https://t.co/nTdNACXXv0"
46,4,1.62E+18,2023-01-31 17:35:01+00:00,NO_QUERY,MixedMediabyJen,I dont think so. Why was @elgatosenfuego account locked? I will never forget MY past until EVERYONE is safe. #HumanTraffickingAwarenessMonth theyre not trafficking meatsuits�why is nothing more being done about this? 🐲🦋
47,4,1.62E+18,2023-01-31 17:28:02+00:00,NO_QUERY,SAO4Florida,"Investigator Courtney Harrison recently gave an update to the Rotary Club of North Jax about HT prosecutions, and signs to watch for. As we mark the end of #HumanTraffickingAwarenessMonth today, we'll continue sharing information about our work and results combatting this crime. https://t.co/4xN7vPfOcS"
48,0,1.62E+18,2023-01-31 17:14:00+00:00,NO_QUERY,ArlingtonMAPD,"Want to learn more about human trafficking? Watch this video, created by the @DHSBlueCampaign: https://t.co/CY4Op3QEBa #HumanTraffickingAwarenessMonth"
49,4,1.62E+18,2023-01-31 17:07:02+00:00,NO_QUERY,DiscourserES,"Thank-you for the opportunity to speak at the #CESE Global Summit @NCOSE 
Its encouraging to read feedback from attendees. 🙏
#HumanTraffickingAwarenessMonth https://t.co/sPHCw2YVp7"
50,0,1.62E+18,2023-01-31 17:00:58+00:00,NO_QUERY,acamstoday,"As we end #HumanTraffickingAwarenessMonth today, learn how persona-based detection models can disrupt Human Trafficking with our article, Human Trafficking: Detection and Investigations.� https://t.co/AxMwTIQOTR"
51,0,1.62E+18,2023-01-31 17:00:57+00:00,NO_QUERY,ohaconnect,Learn 10 Red Flags that your patient could be a victim of human trafficking. Health care professionals have an important role in providing trauma-informed patient care and looking for these signs. #HumanTraffickingAwarenessMonth #HAVhope https://t.co/ZPjMspcDTb https://t.co/pwbFrceN5n
52,4,1.62E+18,2023-01-31 16:58:25+00:00,NO_QUERY,UPS_Foundation,"As #HumanTraffickingAwarenessMonth closes in the U.S. and begins in Canada, it is important to continue supporting programs that PREVENT human trafficking in all communities."
53,4,1.62E+18,2023-01-31 16:33:21+00:00,NO_QUERY,sabrina_thul,"I beam🤩! So proud to have been a part of this study, and even happier that it's getting coverage. #HumanTrafficking #HumanTraffickingAwarenessMonth"
54,4,1.62E+18,2023-01-31 16:07:50+00:00,NO_QUERY,HaralsonSheriff,"As Human Trafficking Awareness Month comes to an end, lets all make it a priority to continue to look for indicators, share information and report suspicious activity. 

#HumanTraffickingAwarenessMonth 
#PeopleAreNotProperty 
#EndModernDaySlavery 
#SeeSomethingSaySomething https://t.co/JjD5l2dgjz"
55,4,1.62E+18,2023-01-31 16:07:09+00:00,NO_QUERY,worldhopeorg,"At WHI, we work with #humantraffickingsurvivors to assess their needs and respond to them. This often means provision of medical care, maternity care, trauma counseling, family and community mediation and at times, residential care.

#HumanTraffickingAwarenessMonth https://t.co/SNnN59fVAY"
56,0,1.62E+18,2023-01-31 16:04:26+00:00,NO_QUERY,TSCLI,"MYTH! Its happening right under our noses.

Labor trafficking occurs in the United States and other developed countries but is reported at lower rates than sex #trafficking.

Were a phone call away on our 24/7 Hotline: 516-542-0404.

#humantraffickingawarenessmonth #longisland https://t.co/mxenX6lAzR"
57,4,1.62E+18,2023-01-31 16:03:22+00:00,NO_QUERY,DeKalbSchools,"The #DCSD Comms Team is serious about #EndTrafficking! Show us you're serious too by posting your #BlackoutTuesday pics and tagging @dekalbschools.

#HumanTraffickingPreventionMonth #HumanTraffickingAwarenessMonth https://t.co/9f3PzL89wU"
58,0,1.62E+18,2023-01-31 16:01:47+00:00,NO_QUERY,IHAConnect,Labor trafficking is a form of #humantrafficking. Health care workers can effectively assess risk and improve victim identification and response by looking for these signs️. #HumanTraffickingAwarenessMonth #HAVhope #HEALTrafficking https://t.co/CU7LIHLbTP https://t.co/1shPTOzMSG
59,4,1.62E+18,2023-01-31 16:00:22+00:00,NO_QUERY,gacjcc,"As #HumanTraffickingAwarenessMonth comes to a close, we want you to remind you that help is available year-round. If you see something, call the statewide #HumanTrafficking hotline: 1-866-ENDHTGA. https://t.co/HGWtOm7RIG"
60,0,1.62E+18,2023-01-31 15:27:01+00:00,NO_QUERY,NW3CNews,"Today is the last day of #HumanTraffickingAwarenessMonth. Every year, millions of men, women, and children are trafficked worldwide. Look for the signs and if you see something, say something by calling the Human Trafficking hotline at 1-888-373-7888. 

#endhumantrafficking https://t.co/eMPeAYwwAd"
61,4,1.62E+18,2023-01-31 15:06:30+00:00,NO_QUERY,Life_Powered_,It's the last day of #HumanTraffickingAwarenessMonth but we are committed to fight for women &amp; children everyday by educating people on energy's connection to flourishing. Access to energy would keep women &amp; children from having to go on dangerous treks for life's necessities.
62,4,1.62E+18,2023-01-31 15:02:20+00:00,NO_QUERY,HRFK_ORG,"As Human Trafficking Awareness month comes to an end, we wanted to highlight our own Sara Kruzan, who sat down with ABC to talk about her experience with human trafficking. Watch the extremely moving interview here:
https://t.co/xqeemKRNHV
#humantraffickingawarenessmonth https://t.co/EJVmbExCm9"
63,4,1.62E+18,2023-01-31 15:00:11+00:00,NO_QUERY,TatTruckers,"#HumanTraffickingAwarenessMonth is about more than education, its also about action! Heres one thing you can do this week to learn more about the issue: Download the TAT or BOTL app! https://t.co/z8i6HnHQtt

#nhtam #endtrafficking https://t.co/zvskUmPxRR"
64,4,1.62E+18,2023-01-31 14:54:28+00:00,NO_QUERY,NJAC_helps,"HUMAN RIGHTS are an entitlement for everyone!!!

#EndHumanTrafficking #HumanTraffickingAwarenessMonth #newjersey #njac_helps https://t.co/aslhOx2TaY"
65,4,1.62E+18,2023-01-31 14:04:49+00:00,NO_QUERY,MPINewJersey,Join us and our partner ECPAT-USA in ending child sex trafficking this #HumanTraffickingAwarenessMonth. Help us raise awareness and support for their crucial child protection programs. Visit https://t.co/GzWslARFQv to learn more. https://t.co/T3w8Aw75Lv
66,0,1.62E+18,2023-01-31 14:00:30+00:00,NO_QUERY,PWCPolice,"HUMAN TRAFFICKING involves the use of force, fraud, or coercion to obtain some type of labor or commercial sex act. Every year, millions of men, women &amp; kids are trafficked worldwide � including here in the U.S.
More info: https://t.co/GmJL8Lw6lb #HumanTraffickingAwarenessMonth https://t.co/D0bEEWItHk"
67,4,1.62E+18,2023-01-31 14:00:30+00:00,NO_QUERY,MIAttyGen,"As #HumanTraffickingAwarenessMonth comes to a close, remember we can all play an important role in preventing human trafficking. Learn the indicators of human trafficking and how you can help support victims: https://t.co/VERRqj79lB - https://t.co/5rLzvtTjv9 https://t.co/8W08Qp0aa9"
68,4,1.62E+18,2023-01-31 14:00:29+00:00,NO_QUERY,ncstopHT,"If you or someone you know needs help, call the National Human Trafficking Hotline at 1-888-3737-888 or text HELP or INFO at 233733. #ncstophumantrafficking #endhumantrafficking #humantraffickingpreventionmonth #humantraffickingawarenessmonth #humantrafficking https://t.co/VnpAsYk1hn"
69,4,1.62E+18,2023-01-31 13:52:42+00:00,NO_QUERY,SJLIWellness,"Today in the McGann, join us for a discussion on human trafficking globally and locally. CH. @EndLITraffick 
#HumanTraffickingAwarenessMonth
#HumanTraffickingPreventionMonth
#sjli #sjliwellness #sjny https://t.co/ygNGJShpYc"
70,4,1.62E+18,2023-01-31 13:02:43+00:00,NO_QUERY,RideForFreedom2,"Today's Tantalising Training Tidbit is.....

#RideForFreedom
#EndModernSlavery 

#raisingawareness #trainingtidbits #fitterfasterstronger #get8hours #sleepisimportant #challengeyourlimits #cyclechallenges2023 #stopslavery #stophumantrafficking #humantraffickingawarenessmonth https://t.co/4uQ2qzwOwp"
71,4,1.62E+18,2023-01-31 12:58:43+00:00,NO_QUERY,niwrc,"#HumanTraffickingAwarenessMonth 💛💙
Native populations experience disproportionately high rates given the history of government-sanctioned policies that resulted in being trafficked in boarding schools and child welfare systems.

National Human Trafficking Hotline
1-888-373-7888 https://t.co/KMxXhQvRN8"
72,4,1.62E+18,2023-01-31 10:26:02+00:00,NO_QUERY,RideForFreedom2,"#HumanTraffickingAwarenessMonth 
To continue to raise awareness and end modern slavery, the documentary of Charlotte's Ambassador Awareness Ride has been released - https://t.co/6M5Bp0p7dR

Thank you to Charlotte's supporters @coinpanel and Ignata Finance. 

#RideForFreedom"
73,0,1.62E+18,2023-01-31 10:11:59+00:00,NO_QUERY,Synergy4Justice,"Stigma within justice systems is a major barrier for survivors of human trafficking seeking accountability for their traffickers. We must demand that stigma embedded in laws, justices processes, and sentancing be eliminated. 
#humantrafficking #HumanTraffickingAwarenessMonth https://t.co/2zmPVoec7X"
74,4,1.62E+18,2023-01-31 07:30:00+00:00,NO_QUERY,lisakjunker,DOCUMENTATION 1-31-23 : ARGOSY RESEARCH INC IN MY NETWORK OFAC WATCHLIST SCAM IDENTITY THEFT EXTORTION FRAUD NONCONSENSUAL HUMAN RESEARCH EXPERIMENTATION TORTURE TRAFFICKING HIDDEN GLOBAL ECONOMY #Bioinformatics #InformedConsent #OFAC #Watchlist #HumanTraffickingAwarenessMonth https://t.co/NdGxJMVtvv
75,0,1.62E+18,2023-01-31 02:51:31+00:00,NO_QUERY,NCOSE,"An estimated 4.5 million people worldwide are victims of forced sexual exploitation. This staggering statistic is just one motivating factor in January being recognized as #HumanTraffickingAwarenessMonth.

👉 Read more in @Christen_P5's latest op-ed."
76,4,1.62E+18,2023-01-31 01:01:54+00:00,NO_QUERY,ywcaneks,"As #HumanTraffickingAwarenessMonth comes to an end, help us stock up on supplies at the CSE Day Center. Urgently needed donations include:

💙 Period products, especially tampons
💙 Winter gear (hats, gloves, coats, jackets)
💙 Non-perishable food items

#Topeka #SupportSurvivors https://t.co/nPVUCUGUEG"
77,4,1.62E+18,2023-01-31 01:00:31+00:00,NO_QUERY,PCARORG,"Help is available in all 67 PA counties for #HumanTraffickingSurvivors not just during #HumanTraffickingAwarenessMonth but all yr.
Call 1-888-772-7227 or visit https://t.co/33CsdAJhEw for #confidential free #TraumaInformed 24hr services in your community.
https://t.co/6Vptnva8i3"
78,4,1.62E+18,2023-01-30 23:42:38+00:00,NO_QUERY,KellyJaye,"Thank you @RepAnnWagner!
""""Put Trafficking Victims First Act"" will support increased restitution for survivors from their traffickers and develop more advanced methodologies to assess the prevalence of trafficking.""
#HumanTraffickingAwarenessMonth 
https://t.co/q7CB6FPGtk"
79,4,1.62E+18,2023-01-30 23:18:15+00:00,NO_QUERY,CASTLA,We believe that addressing homelessness in Los Angeles - and around the US - will help stop human trafficking. Our CEO Kay Buck discusses how we can take steps to get there in this piece: https://t.co/rtghHlAvMN #humantraffickingawarenessmonth #humantrafficking #homelessness
80,4,1.62E+18,2023-01-30 23:06:24+00:00,NO_QUERY,PCARORG,"(1/2) As we conclude #HumanTraffickingAwarenessMonth we must remember #trafficking is significant every month.
We applaud Zozan Kucukaydin, @PCARORG Anti-#HumanTrafficking Coordinator, for her remarks @ the event &amp; her work combatting PA trafficking all yr
https://t.co/rrWShhjicx"
81,4,1.62E+18,2023-01-30 22:01:02+00:00,NO_QUERY,uscsocialwork,January is human trafficking awareness month; we honor survivors of human trafficking and support greater awareness of continuing slavery worldwide. #HumanTraffickingAwarenessMonth https://t.co/LvPdWgSPMl
82,4,1.62E+18,2023-01-30 21:47:00+00:00,NO_QUERY,MarsysLawforSD,"Listening to survivors is the first step in understanding what human trafficking really looks like. #HumanTraffickingAwarenessMonth

https://t.co/b59SE4699e"
83,4,1.62E+18,2023-01-30 21:46:59+00:00,NO_QUERY,MarsysLawforND,"Listening to survivors is the first step in understanding what human trafficking really looks like. #HumanTraffickingAwarenessMonth

https://t.co/OxPGk3oVvw"
84,0,1.62E+18,2023-01-30 21:45:31+00:00,NO_QUERY,safeharbor_ohio,"A trafficked person may suffer deeply from the trauma of their trafficking experience and possibly earlier life experiences as well. 

 #safeharborohio #safeharborohio #humantrafficking #endhumantrafficking #stophumantrafficking  #humantraffickingawarenessmonth https://t.co/nYuFhlDez6"
85,4,1.62E+18,2023-01-30 21:06:53+00:00,NO_QUERY,YWCAYork,"Thank you to the community for coming to our #RedSandProject to bring awareness to Human Trafficking. A special thanks to York County Human Trafficking Task Force for hosting this event!
#YWCAYORK #HumanTraffickingAwarenessMonth https://t.co/VkKu1KzB9A"
86,4,1.62E+18,2023-01-30 20:12:39+00:00,NO_QUERY,proflauradean,Don't forget about our event for #HumanTraffickingAwarenessMonth tomorrow @MillikinU! I am so proud to co-organize this event for the past 6 years with my colleagues from @SetFreeMovement Macon County! Hope to see you there or I guess I will be eating cake leftovers all week...🍰
87,4,1.62E+18,2023-01-30 19:45:49+00:00,NO_QUERY,DeKalbSchools,"REMINDER! #BlackoutTuesday, TOMORROW, January 31st.  We're asking all #DCSD staff &amp; students to Wear BLACK🖤 in solidarity with our commitment to #EndTrafficking.

WEAR BLACK!!!

#HumanTraffickingPreventionMonth  #HumanTraffickingAwarenessMonth @Love146 https://t.co/3FCBYT0Nlh"
88,4,1.62E+18,2023-01-30 19:44:55+00:00,NO_QUERY,dallasdoinggood,"To close out #HumanTrafficking Awareness Month, we've created a resource guide of the organizations in North Texas that are doing good work to combat trafficking and support survivors. Read the full list here: https://t.co/P71Edav8zt

#HumanTraffickingAwarenessMonth #HTAM 💙 https://t.co/xSnCoVfNh3"
89,0,1.62E+18,2023-01-30 19:27:38+00:00,NO_QUERY,VenturaCountyDA,"Traffickers may offer LGBTQIA+ youth a sense of family, protection or love to build rapport and dependency or to create a sense of relationship and loyalty.

If you need services &amp; info, contact (800) 636-6738 or htvictimservices@icfs.org. #HumanTraffickingAwarenessMonth https://t.co/O1eeRRJdX6"
